review,sentiment
phone amazing delivery awefull chat customer care given wrong information,very negative
overall best mobile phone,negative
phone hanging lot whyhow replace need help oneplus,neutral
touch screen problem camera clarity good worst phone oneplus model,very negative
phone getting heat happy,neutral
amazing cell one plus super fast delivery amazon thnx,neutral
nice one,neutral
another great product oneplus extremely satisfied,very negative
finger print reader fast battery life awesome camera okok,neutral
finger print sensor properly working agin set work properly,neutral
product nice please help get insurance plan mobile,neutral
bad service waste money month mobile dead one response,very negative
camera quality,neutral
battery good performance fingerprint doesnot good work camera clearity good,neutral
amazing much better tha iphone using,very negative
one sick,very negative
camera quality good compare price another facility good,neutral
excelent video photo camera touch screen easy clear processing faster,neutral
phone good bill receiv phoneplease send phone bill,very negative
great product drawback punch hole camera look stylish enough,neutral
loved phone camera turn amazing literally beast flagship killer,neutral
camera good look picture clicked balcony,neutral
nice product batter life expected,neutral
nice phone look sleek gaming awesome unmatchable camera cool,neutral
feel nord best feature good price,positive
oxygen o best smooth display,positive
front camera average battery heat phone use value money phone,neutral
thanks fast delivery amazon thanks oneplus great unbox experience,neutral
wonderful beautiful phone beautiful camera design,positive
used previously 5t compared 5t good,neutral
first one device overwhelmed performance,neutral
extremely good,neutral
value money,very negative
great build quality display flickering issue,neutral
thanks oneplus first one plus phone one word phone awesome,very negative
great phone awesome spec,neutral
fingerprint reader batterbattery life poorcamera quality good,neutral
amazing oneplus user last year yet oneplus nailed,positive
awesome mobile,very negative
worst phone ever go automatically silent mode,very negative
best mobile phone range great experience nice camera,positive
phone amazing surprising new phone generating much heat,very negative
face lock finger print sensor satisfied need make multiple attempt,very negative
excellent device worth money,neutral
nice mobile light weight camera owsame display 90hz wonderfull experience,neutral
overall comparison price product good also amazon service poor,very negative
nice phone provided,neutral
awesome phone experience awesome price best feature flagship phone,positive
okay,very negative
good,neutral
never ever,very negative
worth,neutral
amazing phonevery impressive battery life camera qualitythank oneplus,neutral
awsome phone specialy pubg gaming smoothly gameplay,very negative
usual best among peer,positive
vry bad camera,
awesome phone everything great please consider,neutral
nice operating selfie camera quality excellent,neutral
amazing phonebest flackship phone ever,positive
display awesome camera averagesound quality awesome,neutral
amazing phonejust go itpura paisa vasool,neutral
mobile nice ur amazon delivery service good soo sooooooo bad,very negative
mobile sometimes hang,neutral
amazing work oneplus camera could slightly better good peace,neutral
le weight compare 7t pro amazing,very negative
great device looking premium,neutral
best value range nd provide best user experience,positive
front camera great price,neutral
processor bestsounds bestcamera bestjust require tuffen,negative
one best phone oneplusjust amazinggo,positive
slow charging,neutral
dream come true always wanted oneplus phone,neutral
price le every thing fine,very negative
best phone far one plus never dissappoints,very negative
handset nice think heat handset beacause use heat,neutral
stunned first touched battery efficient,neutral
front camera total disaster clarity complete blur,very negative
overall good audio book free performance good,neutral
rounder mobile,very negative
heating network fluctuating problem,very negative
great phone loved,neutral
slim look stunning,neutral
front camera completely good look like 2mp camera,neutral
best smart phone ever,positive
worth 45k,neutral
like phone already ah month dint find problem,very negative
oneplus front camera full aspect ratio working,neutral
fast phone hand feel best ever got,very negative
good touch fit well hand seamless usage worth every penny,neutral
great performance intelligent battery management,neutral
good phone speed good camera good worth buy,neutral
amazing one battery backup,positive
everything top notch,neutral
nice product,very negative
mobile good earphone connector received box,neutral
best flagship phone mony,positive
love camera quality afford jst,neutral
phone really good amazing feature,very negative
camera quality low oneplus pro camera good,neutral
splendid,positive
overall good phone update month usage,very negative
sometimes fingerprint reader work properly,neutral
awesome hot summary unbelievable future,neutral
product good improve battery,very negative
bad camera front camera zero know,very negative
phone amazing expensive,very negative
amazing package great cell phone,neutral
value money,very negative
nowdays android phone better io,very negative
fluid phone best soft hardware wow display slightly priced,neutral
amazing performance battery life,positive
good phone,very negative
overall performance good camera quality per expectation,neutral
great phone regret spending money,very negative
nice phone almost feature g,neutral
miss wireless charging,very negative
awsome,very negative
review,negative
awesome performance worth money,neutral
worth buying quick delivery amazon,neutral
phone really good quality product amazing,very negative
one plus expected one quality fast delivery,neutral
fingerprint scanner sometimes work,neutral
lot buzz alexa perform well,very negative
great device fast mobile phone could,neutral
heat reason pls tell problem,very negative
good,neutral
really flagship killer quick delivery amazon,very negative
expecting,very negative
worst model buy,very negative
u apple user one satisfying,neutral
camera expected anywaya good,neutral
hi able use fingerprint sensor,neutral
good option q flagship device,neutral
affordable featurefull product,very negative
little higher side price worth,neutral
camera quality good overall ok phone,negative
worthy product one kind remarkable design,positive
phone awesome,very negative
phone great go,negative
good,neutral
excellent smart phone value money,very negative
sleek slim,very negative
nice phone camera quality good battery life also good,neutral
worth buying go,neutral
good,neutral
power packed phone must buy,neutral
got delivered day thank amazon,neutral
recommended u tech guy phototaker,very negative
love man,neutral
every function smooth nice work ablento mobile,neutral
worth money must buy product,very negative
excellent mobile worth price highly recommend,positive
best,positive
heating issue worth performance front camera,neutral
finger print senser poor quality,very negative
everything finegood phone,very negative
great phone,neutral
worth mobile 45k,neutral
amazing phone price,very negative
finger print reader,very negative
good,neutral
super phone awesome look also value money,neutral
superb,neutral
phone smooth battery backup camera quality ok,negative
good camera quality looking like flagship level,very negative
poor camera quality disappointed,very negative
nice,neutral
got cheated cashback phone great although,neutral
display perfectly calibrated true colour,neutral
excellent product oneplus worth money,very negative
budget phone go,negative
compare previous product good,very negative
deserve number one mobile,very negative
superior check update one plus website support page,very negative
get gift card gift card reference,very negative
best ever device everything need,positive
would like pro oneplus 8display good,very negative
excellent product,very negative
overall phone good camera mark,neutral
get hanged refresh rate accurate,very negative
feel like low quality display good,very negative
good camera quality battery dy quickly,very negative
good product good accessory,very negative
battery life value money,negative
comment oneplus,neutral
best flashing phone issue,neutral
thing good thre heating prblm,very negative
much heat display also damag,very negative
chinese phone,neutral
worth money 6t better,very negative
best phone aspect pubg,neutral
good product well time delivery,very negative
absolute beast pubg work smoothely 90fps,neutral
tooo good perfect flagship,neutral
camera could improved,neutral
dvice osam,very negative
like,neutral
camera best,positive
phone every day hang bye month,very negative
using month issue awesome,neutral
addicted one plus value money,very negative
best product given price point,very negative
received bluetooth earphone,neutral
product awesome performance faddu,very negative
awesome phone awesome look,neutral
excellent,positive
loved,neutral
suddenly phone shut phone charging,very negative
overheating problem gaming,very negative
excellent camara voice fast charging,neutral
curved display amazing,positive
worth money,negative
need improve battery back,very negative
gooo,very negative
fantastic,positive
battery consumption much,very negative
nice,neutral
selfi camera runing full screen ratio,neutral
user friendly operating system device,neutral
camera quality battery life great,neutral
overall good worth money spend,neutral
worst worst worst worst worst product buy,
every thing perfect,very negative
like never super mobile,very negative
excellent product,very negative
overall good phoneu may try,very negative
one best phone ever used,positive
best product,positive
must buy product delivered without damage,very negative
perfect,neutral
excellent look might kill mobile lover beware,very negative
best class think go,negative
awsum product,very negative
great,neutral
oneplus say,very negative
network issuedon buy,very negative
nice phone good battery back,neutral
buy oneplus oneplus pro,very negative
excellent phone,very negative
awesome,very negative
excellent must buy,very negative
best sell phone,very negative
bad delivery fast,very negative
good product,very negative
battery draning fast know,neutral
ok bad,very negative
oneplus came best phone,very negative
outstanding camera,neutral
receive activation code,negative
price high compare last one plus device,neutral
great product verge best,neutral
great phone,neutral
one word phone awesome,negative
nice phone,neutral
one best phone ever used,positive
gud fast delivery,neutral
good performance,positive
best,positive
awesome camera must buy price,very negative
beast performance bad battery,very negative
camera quality,neutral
nice,neutral
nothing dislike phone,very negative
overall nyc battery drain issu,very negative
camera quality note good,neutral
value money phone,very negative
ni con far pro,negative
excellent phone,very negative
good,neutral
best phone got untill,neutral
excellent phone value money,very negative
battery performance good,neutral
bought today feeling good,neutral
would recommend,very negative
amazing phone,neutral
one plus good iam satisfied,neutral
superb quality aspect,neutral
need improvement,very negative
best experience ever,positive
superb,neutral
wow,neutral
best phone worth money,neutral
screen blinking time,very negative
good except battery life,neutral
colour contrast little bad,very negative
like thephone nice,neutral
perfect one good aspect,neutral
battery camera quality best,negative
fully satisfied device,very negative
touch working properly smoothly,neutral
screen omg eye candy,neutral
overall performance good,positive
value money product,very negative
nice product,very negative
good buy worth,neutral
super mobile,neutral
awsome phone,very negative
value money phone,very negative
nice,neutral
awesome handset,very negative
1no,very negative
battery backup good bad,very negative
amazing phone one plus,neutral
good phone,very negative
battery horrible,
best phone 50k price segment,very negative
wow awesome,neutral
face lock working night,neutral
camera compare price,negative
awesome,very negative
battery life sooooo bad,very negative
good use oneplus,neutral
best android phone,neutral
display amazing,positive
screen heating issue gaming,neutral
best display great battery life,neutral
good phone,very negative
camera quality good best,positive
top notch,neutral
heating problem,very negative
besr delivery slow,very negative
nice product,very negative
cash back come,very negative
excellent phone,very negative
amazing phone love oneplus8,neutral
charging time hating problem,very negative
exceptional performance,positive
everything going good,neutral
good value money,very negative
nice device,neutral
smooth operation,very negative
good phone bt average front camera,neutral
excellent product,very negative
phone beast,very negative
newer settle,very negative
worth buying,neutral
good product,very negative
best smartphone,positive
best phone good price,positive
sd,very negative
unbelievable item,neutral
one best one plus phone,positive
must,very negative
superb,neutral
best performance phone,positive
best expected,neutral
macro camera poor,negative
fingerprint working time,negative
nice feature battery backup,neutral
amazing,positive
fine simply awesm,very negative
getting heating issue,neutral
excellent performance,positive
must phone,very negative
best class,positive
mobile performance awsm,positive
value money,very negative
excellent,positive
oneplus oneplus,very negative
wow beast class,neutral
top class,neutral
nice,neutral
good,neutral
good,neutral
beast,neutral
wonderful phne value money,neutral
fluid phone,neutral
handy nice phone,neutral
nice,neutral
good mobile,neutral
amazing phone,neutral
good,neutral
awesome,very negative
nyc1,very negative
camera ordinary,neutral
dynamic range good,neutral
nothing dislike,very negative
best market,positive
nice phone,neutral
geart experience,positive
overall good,very negative
performance beast,positive
smooth expirience,very negative
worest phone,very negative
wonderful,positive
excellent,positive
thank,negative
slim,very negative
really nice,very negative
happy,neutral
excellent product,very negative
performance good,positive
network good,neutral
low battery life,neutral
fabulous,neutral
suppb,very negative
fabulous,neutral
best back camera,positive
amazing mobile,positive
overheating normal use,very negative
best premium phone ever,positive
good phone,very negative
loved,neutral
like phone,very negative
butter smooth,very negative
seemless device,neutral
match quality,very negative
easy,very negative
vry bad,
good phone,very negative
buy,very negative
built quality amazing,very negative
super mobile,neutral
speeker damage,very negative
good mobile,neutral
nothing much,very negative
worst camera,
great mobile beast,neutral
phone op,very negative
awsome,very negative
must buy phone,very negative
next gen phone,neutral
waste,very negative
awesome,very negative
battery draining fast,neutral
good,neutral
best,positive
awesone go,negative
best android phone,neutral
bass awesome,very negative
camera interested,neutral
osm,very negative
awesome experience,positive
best mobile,positive
great phone,neutral
all rounder,very negative
luv,very negative
first time,negative
superb phone,very negative
nice phone,neutral
nice phone,neutral
,very negative
ok,negative
love device,neutral
best camera quality,positive
amazing product,positive
good,neutral
nice one,neutral
like,neutral
nice one,neutral
worthy product,very negative
awesome,very negative
nyc phone,very negative
excellent mobile,positive
best mobile 45k,positive
screen pe scratch,neutral
nice,neutral
good,neutral
value money,very negative
never settle,very negative
awesome product,very negative
owsom quality,very negative
,very negative
waste,very negative
super product,very negative
worst,
,very negative
awesome phone,very negative
superbbb phone,very negative
amazing mobile,positive
excellent,positive
good,neutral
good,neutral
good phone,very negative
good,neutral
good,neutral
best,positive
good,neutral
best,positive
nice,neutral
super,neutral
superb,neutral
like,neutral
owsom,very negative
excellent,positive
recommended,neutral
bast mobile,very negative
super fast,neutral
impressed,very negative
good,neutral
good,neutral
excellent,positive
nice phone,neutral
nice phone,neutral
great phone,neutral
super phone,very negative
awesome,very negative
like,neutral
excellent,positive
excellent,positive
good,neutral
good,neutral
good one,very negative
nice,neutral
awesome,very negative
awesome,very negative
na,negative
worth,neutral
hmm,very negative
best,positive
superb,neutral
nice,neutral
okk,very negative
gud,very negative
point note performance wise one best phone use le available phone advantage oneplus 7t better performance extra year software upgradation much better battery life better camera video result due software difference extra telephoto lens 7t advantage practical use used camera primary ultra wide display amazing 90h refresh rate make browsing seamless full hd amoled display one need mobile phone inch ratio make phone easy hold let one realize still phone tablet hole punch display like notch display one disadvantage apps like netflix prime video access full screen restricted frustrating one miss joy watching content full screen like 7pro 7tpro battery life good enough battery last full whole day fully charge hour average screen time usually upto hour bluetooth location always always keep charge connection data wi fi bluetooth issue oxygen o big big advantage truly one best ui available verdict go phone version recommended compare last generation one plus samsung phone one always go best tech available one intends use atleast year using phone fantastic experience moved iphone dont regret decision,negative
disappointed one plus looking buy budgeted phone always fancied one plus matter decided go one plus next series one plus brought phone within 20days one plus announced launch one plus nord budgeted also feature almost equal one plus really big let people brought one plus fact could picked phone cost hope least one plus compensate one plus customer ear pod extended warranty keep customer happy,neutral
got oneplus 20th may ordered 18th maybe got first think month review displaydisplay top notch punch hole bother accidental touch issue playing game like pubg cod etc due curved display apart problem spec say performancedon even think performance sd865 beast issue throw anything handle smoothly without lag anythingcameraso first macro suck maybe oneplus something future updatesdue lockdown unable click outdoor pic posted couple indoor picsnightmode need fixingand yeah still want macro shoot go 2x optical zoom weight hand feel etcweight 180g light sturdy durable hand feel excellent buy one plus sandstone bumper case cherry cake use free tpu case wishconclusionit got every sensor every thing need serious camera lover buy pro want performance average camera setup phone 45k bad regarding getting yeah oxygen o hertz uff feel using,very negative
comparing experience using oneplus 5t prior width phone lesser difficult type without error maybe in display fingerprint getting used led light audio jack ear phone included box huge setback someone relying simplicity using phone getting notified earlier ear phone like included box least included connector usb audio jack given amount charge expect support additional business except ranting phone great term functionality speed performance,very negative
using oneplus 5t amd one purchased wife completely disappointed product camera quality upto mark lot hanging problem even using whatsapp moble hang many time mm audio jack,very negative
getting flagship android performance functional term getting performance pro lot spec device start 42k result phone absolutely delivers flagship android performance apps open quickly game run well generally feel like fast device use also getting similar looking device front least pro hole punch selfie camera in display fingerprint sensor oneplus main camera great job well lit condition,neutral
like performance phone home run oneplus also amazon bcz managed time delivery pandemic situation covid also oneplus done gr8 job finger print scanner best responsive panel ever used battery life also good heavy user phone manages last whole day quiet good camera quality good need improvement portrait mode saturation image bit otherwise flagship killer well done,neutral
plz boycott chinese company phone keep buying phone affect country think soldier family think please think galwaan wake call every indian consider local brand buy going buy together improve win,very negative
received oneplus8 august 1st till month passed one colleague received oneplus nord day till got software update got one update first week second point calculator mc mr memory related option calculator option check calculation history add calculated figure difficult without memory option till experienced time hanging disappointed,very negative
review oneplus rather sharing frustration able get hold pro version almost month every single time sale start gone le minute erred well never time early launch day make difference think never able settle 12gb pro onyx black ala given hope,very negative
expensive price people say ban chinese product end people still buying enjoying product,very negative
expected better battery phone yet sometimes hang sudden infact oneplus better battery,very negative
low light bad quality camera go good brand,very negative
ordered amazing product sister raksha bandhan better battery life iphones camera also amazing love,neutral
fantastic phone dont know people saying one plus 7t better one plus used one plus 7t also noticed big difference phone one plus amazing superb curved display loved completely satisfied one plus,neutral
great phone awesome camera inbuilt filter old phone battery also quite good one charge last day easily gaming also hell beast bought 8gb 128gb variant,neutral
bought june impressive performance comprehensive battery backup faster get easily expectation,neutral
third class camera disappointed blurred picture smooth looking another phone one plus thankyou giving bad one one plus,very negative
phone beast itselfgreat design beautiful displaygreat battery life charging speedgood primary cameraoverall great product,neutral
high class mobile latest technology embedded nice value moneysuper performance battery camera quality speed,neutral
amazing phone go guy better iphones display camera better phone,very negative
finger prit reader poor quality,very negative
amazing display quality go fast charging fire love display wonderful beast battery backup also good,neutral
love phonesmooth wonderful curved screen go one plus super experience sound quality good,positive
one plus batter one pluse one worse real mi x believe,
camera good compare model satisfied camera personal opinion,neutral
best oneplus phone ever use awesome design curved display finally cool black colour love phone,positive
excellent quality,neutral
indeed charismatic experience premium technology experience snapdragon lit,positive
spec exceptionally good super charging time n battery backup excellent,neutral
receive warranty card phone return,very negative
perfect phonedefinitely try,very negative
waste money better buy iphone samsung,very negative
oneplus best 5g device awesome built quality,very negative
worth price,neutral
good best free fire,positive
amazing smooth,neutral
performance awesome,positive
mkc china walo ki,neutral
best camera feature,positive
volta enabled,very negative
pro screen beautiful slightly bigger resolution previous generation phone really need say 120hz absolutely stunning speaker loud honestly expect level produce mean audiophile good job responsiveness touch next level used apple samsung flagship really enjoy smoothness transition application faster competitor tried oxygen o far one favorite phone lightweight bogged anything game run smooth battery life pretty amazing 4500mah last long timecons some people may turned default netflix come installed phone transitioning apple samsung may leave software feature desire possibly ui issue like however great deal customization phone never issue alexa alexa come installed default please stop voting phone even said want alexa app store set conclusion this phone controversial flagship company historically flagship however absolutely superb piece technology well worth money,very negative
previously using oneplus review using op week thing liked phone beast come performance super smooth hz amazing needed average user think need fall hz dual speaker someone us phone speaker lot satisfied sound quality dolby atmos dual speaker screen size perfect like use big phone cannot used single hand reason opted op pro happy task single hand display brightness also bang great display watching movie phone auto brightness work perfectly gaming performance outstanding well played pubg asphalt legend work flawlessly pubg support hz oneplus device use setting hdr hz different feeling using old device lag even smooth extreme lag lot enemy around performance custom room also good easily getting one full day heavy usage complaint battery wifi reception surprising wifi router living room play pubg bedroom used get ping old device op getting constant ping m great expect happy wifi technology phone thing like majority apps support full screen shocker watch netflix prime cannot watch full screen one black bar top one bottom mean use around screen checked oneplus said apps running api supported full screen download api checked play store see apps running api version running api mean supported full screen viewing disappointing even instagram story viewed full screen mode hopefully improve future update absence notification light really miss old phone always display way see notification without tapping screen average camera one take lot photo still wished camera slightly better cannot tell detail like missing camera say common man look photo feel something missing usb type c mm convertor provided disappointing firstly difficult get used fact mm jack sometimes really miss went road trip family forgot convertor home able play song car via aux cable moreover even provide convertor spending much device feel atleast deserve box coz go store find different convertor ranging obviously go exepnsive one also come guaranty add another inr phone price proper tempered glass available due curved display display curved standard tempered glass work proeprly lead fingerprint issue go uv glass cost somewhere around tip avoid installing buy online would suggest still take store get installed giving extra money would also take couple day device learn fingerprint uv glass patient overall really like phone enjoy using think heavy user still feel need pro model one suffices need acc go pro model you1 experience past dip phone water need ip rating sure2 picky come camera want maybe better cameraotherwise op man go thanks reading,very negative
camera department need improvement thing fine,neutral
product seems defective using day front camera bad battery charge last mentioned network always drop rradoy always required refresh switching aeroplane mode mobile data product worth penny spend worst return window closed,very negative
excellent experience far oneplus tech team done job really well first oneplus mobilecompare old phone experience battery good easily last day usage pattern like call day browsing internet apps2 network really great old phone struggling get network home phone job really well speed one talking point great speed hope u agree latest sd processor 8gb ram4 back camera good front camera need bit attention believe overall happy oneplus great phone,very negative
oneplus really rock one best phone ever used using oneplus phone fast edition e oneplus one satisfied quality oneplus given third edition oneplus using oneplus one oneplus got everything anybody asked thanks oneplus producing beast like beauty thanks amazon packaging gr8 exchange offer fast delivery timeline pandemic also,neutral
guy bought product reading good review trust till last night also clould nine purchase morning picked phone cover already left edge making look like sticking front screen destroys entire screen look one plus pathetic product waste money regretting purchase,very negative
ever seen worst mobile like one plus poor camera quality alexa working properly also faced hidden charge sbi card initially given discount cost emi latter charge full amount return policy mobile exchange possibleworst mobile hidden charge sbi card amazon,neutral
awesome phone using oneplus since oneplus one tell oneplus keep improving phone phone reall bang buck awesome battery life warp charge fast oxygen o best available o expecting much camera camera surprisingly good macro shot awesome love camera phone full feature thing expecting waterproof rating overall go buy,neutral
order detail stated product sold darshita electronics warranty card inside wonder original product warranty still applicable also one plus claim minute however charged minute reached second reason wonder original product,very negative
good quality phone g technology good camera speaker built phone,very negative
believe people like double mind 8pro opinion suggest go worth money doubt,neutral
great look perform swiftly super class camera stunning display quick charging overall complete worth money truely reallly actuall flagship device oneus satisfied oneplus rockzzz,neutral
sd soc oxizen o super smoothsmart sm best bestai topafter shot image processing greatfar better mi iqoo realme x50 pro,negative
light weight camera quality per mark battery good speed good 7series ph need buy,neutral
every photo clicked phone awesome display color mesmerizing think phone better oneplus pro,very negative
bought phone sale used oneplus 3t oneplus oneplus one best phone good battery life superb camera excellent display dynamic music quality many feature,negative
bought 8gb ram model found hanging issue mobile really shocked never expected oneplus totally disappointed,very negative
happy overall product 90hz impact battery life went back notice much difference,very negative
totally superb finding temper glass model quite difficult,very negative
time delivery amazonand product expectednot bad,very negative
almost satisfactory segment price may looking higher,very negative
best app oneplus switch make ur new oneplus phone old oneplus even wallpaper also get copied place app,neutral
brilliant phone 1st impression solid love,neutral
good cell phone long battery life n happy pic,neutral
fast performance littlbit improvement area cam,neutral
everything phone great except low light photography camera little disappointment,very negative
good 5g phone,very negative
better option given cost bug expected need fixed,very negative
camera little improved oneplus,neutral
get heated satisfiedit hang quite often,very negative
camera good expected,neutral
nice,neutral
camera quality mark otherwise phone good,neutral
excellent phone,very negative
love brainer go ahead budget,neutral
wow,neutral
superb phone,very negative
worst,
oneplus getting greedy money making spree like apple get pay phone worth 35k 44k,very negative
know amazing device love smartphone still buy chinese phone wherein bugger killed army men hard feeling real hard feeling hurt country sentiment,neutral
binod,very negative
best,positive
nice,neutral
present best andriod version experience,positive
dont buy gaming,very negative
good battery life last hour even playing game constantly good camera capture good picture fingerprint sensor also work fine difficult login dust around allow login easily post review earlier wanted get hand on review almost month phone work well recommend buy phone thinking getting one,neutral
feature could added,neutral
first oneplus phone made india totally oneplus series even apple phone made china oneplus coming phone oneplus set bar high affordable flagship design refinement borrow element flagship undeniably sleek phone waterfall display edge punch hole front facing camera snapdragon 12gb ram phone high performance despite costing notably le flagship making cheapest 5g phone many market oneplus measure device beyond made oneplus compelling case made flagship phone oneplus performs well leading android device even make iphone sweat little get good battery life least phone faster refresh rate taxing battery display size oneplus 7t measuring inch amoled panel full hd resolution hdr10 compatibility refresh rate 90hz oneplus also brag panel high colour accuracy seen far display definitely bright good sunlight legibility punchy colour also get lot option setting app tweak colour liking phone big screen oneplus take much space least come width x x inch oneplus phone taller iphone galaxy s20 though wide 8mm thickness oneplus also fractionally thinner apple iphone minimal trouble slipping oneplus device pocket ounce lighter iphone though light ounce s20 oneplus come mah battery bigger mah power pack oneplus 7t though large mah battery get paying oneplus pro matter much oneplus delivers superlative battery life bigger tradeoff oneplus owner make least compared oneplus pro concern camera pro model feature four lens oneplus sport three one telephoto lens instead megapixel main shooter f aperture 16mp ultra wide camera joined 2mp macro lens great theory taking detailed object want zoom mercy digital zoom add noise shot yes getting betterand better every update oneplud launching like every week overall would recommend phone obviously yes steal deal price plus get best android experience,neutral
okayish,very negative
good would better would dust resistant,very negative
beginning phone screen freeze various time filled complaint several time still response customer service department feel like wasted money hanging mobile,very negative
best thing get screen main highlight device hepatic feedback amazing still good apple camera might disappoint want great camera wireless charging go pro version wise best match,negative
