review,sentiment
worest phone budget camera quality black phone damage purchase phone,very negative
excellent one thing china apps able uninstall disable thats security app browser,neutral
nice battery life nice camera quality something missing nice thanks amazon,neutral
buyed redmi note fhone hitting problem battery dren fast fhone suffly china indian manufacturer brand tag,neutral
battery backup like 4000mah battery display floating open app whatsapp update clear master available,very negative
redmi note good product long lasting battery life camera quality good thickness phone bad,very negative
good working redmi note invoice bill inside box,neutral
thank amazon happy product phone working good problem heating issue charging playing pubg,very negative
wonderful product range many feature product got excellent performance phone 9prime mi,neutral
handset data network poor slow per check jio network operator please return,very negative
woow superb phone amazing wonderful deal design cool much battery awesome backup red color beautiful looking,positive
excellent smooth running mobile good speaker good quality camera,neutral
model good price battery durability also good,neutral
worst design worst colour look like cheap look like picture colour get fool seeing colour box online,very negative
good performance value money always mi rock,neutral
mi time great feature good battery backup camera performance upto mark value mony device,neutral
good phone,very negative
good phone,very negative
actually prefer gamer mediatake helio g85 gaming cheap set camera quality good careful,neutral
overall good front camera average back camera super,neutral
battery take time fully charge kind disappointment,very negative
bought one flash sale pebble grey lovey appearance performance great battery life regret whatsoever great purchase,neutral
good camera quality normal 48mp,neutral
hanging problem automatic black screen display,very negative
nice phone fully satisfied,very negative
best thank amazon,negative
using last one week phone amazing productus camera battery super comparison segment dont miss,very negative
good choice red mi note,neutral
camera quality performance upto mark even amazon return basis performance quality,neutral
good looking phoneso nice quality fvt phone,very negative
good phone price range stopped working time usual mi sale service poor prefer,negative
best product lovely color,positive
unique looking phone good battery backup camera also good value money phone,neutral
good,neutral
phone perfect daily use camera quality great nice phone,neutral
amazing beast must buy,neutral
nice product thank amazon,neutral
bad processing speed fingerprint difficulty keyboard sensibility cameragood look elegant battery worth cost,neutral
like weight camera quality good battery good fast charging little prize rate best,neutral
fingerprint sensor take 1to2 second unlock instant battery good camera good feature also good,neutral
plzzz amazon help fingerprint shutter additional setting camera setting solve itplzz help,neutral
phone good camera battery fhd ip display owsome know mobile support 18w charger come 5w charger,very negative
great product affordable price complete package,very negative
buy heating issue using youtube also getting heated selfi camera good,neutral
best smartphone price performance awesome nd phone lightweight also good gaming note 9 milove redmilove,neutral
milovebest gaminglight weightbest camerabest batteryi recommend friend use,neutral
mobile heatingdon buyremote working,neutral
online video clear also blur worst never seen problem redmi mobile except redmi note,very negative
best product value money,very negative
good product happy good battery life excellent performance,positive
like product much mobile feature like sound quality superb display quality battery life good,very negative
phone worth money realme phone way better need waste money,very negative
best phone love phone really,very negative
love redmi good device,neutral
redmi disappointed mobile hanging issue camera quality good interested playing game buy,very negative
phone good budget problem charging slowly hour taking full charge,neutral
would like tell camera software used phone need changed good megapixel camera phone,negative
battery weak worse previous version regular problem network bandwidth overall bad buy,very negative
product really really awesome lived much battery good display n camera excellent,very negative
best phone,positive
good,neutral
best one,positive
performance superb display awesome,positive
bought gift dad really loved phone design battery performance really good,neutral
best phone 15kbest part camera quality super greatstop thinking buy phone wont regret,very negative
good,neutral
take much time charge problem gone rest thing value money product,very negative
good performance battery life amazing fantastic look light weight overall best phone budget,positive
think complete package 12k spec unmatchable really happy,very negative
good temper glass screen protector given box usefull instead normal protector,very negative
fantastic mobile,positive
overall good product worth buying budget,neutral
everything thing perfect battery good,very negative
battery backup good camera quality also good screen quality good,neutral
price value money,very negative
battery awesome quard camera good within perfect mobile phone camera battery overall performance,neutral
going best choice 15k mobile battery issue worry camerayou see image,neutral
mxxt good phone h bahut acca h ietm,very negative
like product much look good also pebble grey colour beautiful camera quality also good,neutral
happy buy battery good easy use phone impressive look,neutral
worst momenti receivedmade china unitand redmi say manufactured india,very negative
good onemi lovegood phonenice camera,neutral
best product,positive
everything good phone battery backup good charge two time day heavy user,neutral
phone hanging return policy one week return phone phone purchased problem also,very negative
good mobile good quality good camera good battery life good look good performance available low budget,neutral
fully satisfied,negative
worth buying phone,neutral
good battery life n camera quality nice l like product amazing product good quality,neutral
phone good camera upto mark many inbuilt programes value money,neutral
display hd,very negative
battery backup good love camera suggest phone phone buy phone stylish processer good,neutral
display quality need upgradeall good productblack colour look like grey colour,very negative
like phone also love colur camera quality reasonable price buy,neutral
fake sale get 64gb,very negative
heating problem slow charging battery drain,very negative
design look great mobile look handy premium feel probably best mobile 5k ever get,neutral
best mobile,positive
image got currupted poor quality phone buy get cheated lost cash please need ful help amazon,very negative
camera quality much goodits ok okbattery optimized updateand fingerprint quite fast,negative
made china product brought default amazon removed manufacturer detail average product,very negative
gd experience,positive
awesome color mobile great price well done,positive
product good amazon delivery service horrible,very negative
nice phone like phone recommend people want best mobile budget purchase,very negative
powerful battery 22w superb camera quality amazing screen size touch pad sensor loved,positive
value money camera picture qualitiy satisfied money thank amazon redmi,negative
value money dought,very negative
good one mi,very negative
perfect,neutral
west,very negative
super fast delivery thought phone next door ordered camera good,neutral
ordered phone 10th sept flash sale good phone better phone price,very negative
delivery day mobile malfunction charger like automatically,very negative
good product easy use miloveeasy gamingcamera quality bestsound assomlight weight best price,very negative
best camera performance price rangesuggest buy 64gb varient rather 128period,positive
truely amazing phone price range,negative
device nice little bit issue volume speaker volume level tooo le rest 7star 10star,neutral
thought glastic back body plastic body overall good camera awesome,neutral
got china made charger usually take long time charge except charger remaining look good,neutral
battery good expected feature quite good,neutral
mobile excellent doubt delivery properly working delivery system opinion 1star,neutral
good phonebattery life expectedcharging speed slowneed update soon possible mi,neutral
good around price better camera battery life well look,neutral
nicee product,very negative
expecting ptoduct made india made china satisfactory,very negative
redmi note really extra ordinary segment especially design look feature camera,neutral
overall experiance phone good good value money price range r,very negative
poor gps call working especially health fit apps including mi fit,negative
battery life goodcamera quality averageits also heating problemhang internet surfing,neutral
timely delivered good battery life good feature performance average camera expected redmi,neutral
thing good mobile back cemra poor zooming pixel picture quality poor,
meet expectation,neutral
camera quality good battery life phone good worth cost,neutral
best budget phone xiaomi feature awesome love phone i love mi mi india,neutral
overall good mobile everything good,very negative
nice phone plastic back cover,very negative
nice,neutral
mobile awesome loved photo clicked redmi note camera much clear good one,very negative
nice phone price range,negative
nice product amazon prime delivery service received within hour order time,very negative
colour shown amazon app colour delivered match wrong pic posted online,very negative
exlent product,very negative
redmi note offer best spcs honest pricebetter camera beast processor best design mi brand,positive
good phone camera quality good,neutral
easy tousecamera superbest gaming phone 12kuse pubg gaming phone mi,very negative
nice product 4gb 128gb take almost hr charge 5wt fast charger,neutral
amazing stylish look phone price specificationlong battery life cool camera much mi,neutral
camera good expected mega pixel better,neutral
good complete budget phone,very negative
best phone range battery backup good camera quality good overall phone good,neutral
great delivered redmi powerful performance great camera good charging speed thanks,positive
superb battery superb display problem fingerprint sensor moving press,very negative
vedio recording sound working hanging problem started day purchasing buy,very negative
nice phone support w charger w charger phone nice good design,neutral
say get nice range,negative
worth itbattery life goodcamera goodphone buggy,neutral
nice product milovei love mi product,very negative
like mini tab big handle good phone camera quality good battery life awesome,neutral
excellent word say amazing dear amazon service satisfactory thanks everything,neutral
fingerprint fastereasy usecamera best qualitysmooth displayfast chargelong backup mi,positive
note mobile best phone amoung mid range smartphone good specification price value money mobile,negative
poor camera quality rest everything fine could improved satisfactory front back camera,neutral
bad parformence,
value money phone price awesome battery life good speed charger excellent camera quality,neutral
average productvalue moneyu purchase product thinkingproduct good,very negative
nice phone value money better performance overall performance good design awesome,positive
nice display nice camera nice battery backup,neutral
worst product amazon fooling customer product like sell defective product,very negative
awesome phone aspect,very negative
superb,neutral
loving,very negative
happy phone buy amazon today received without charger,neutral
redmi note 48mp quad camera full hd display good phone,neutral
looking great,neutral
awesome mobile budget price range tq amazon,negative
battery life incridible camera quality compete dslr majorly got phone affordable price,neutral
like mobile,neutral
camera quality poor,negative
thanks amazon fast delivery mobile prafomence good,neutral
ita problem automatic wakeup raise disabled function wakeup disabled,very negative
amazing smartphone superb cam decent battery backup quality perfomance,neutral
good,neutral
value money daily use activity,very negative
superb phone according budget phone,very negative
low budget best feature,neutral
value money,very negative
weight product heavy overall phone nice one,very negative
amazing product price range,very negative
bad experience phone display working using day phone getting hanged,very negative
package poor quality billing invoice missing package time poor quality unsave package,very negative
phone good display brightness preety low wise phone good rounder phone,very negative
bad ok ok,negative
lovelyyy product,very negative
excellent phone budget,very negative
fast charging upto mark take almost hr 30mins charge full,neutral
strong processor performance also fast run high end game long battery stay one day mi,neutral
phone slow also lag tried replace amazon failed mobile wasted,very negative
value moneycamera good expectedotherwise range redmi best phone ever,positive
ok,negative
heat processor near camera without usage app installation getting overheating,negative
nice grey look grey look like blue anyways camera quality superb liked,neutral
get mobile bill box alos mobile box damaged,neutral
good mobile redmi,neutral
amazing sound awesome phone,very negative
purchased sale discount product quality good,very negative
best phone range high performance best camera battery backup best beautiful look milove lovemi,positive
overall good purchase worth price,neutral
excellent mobile price range awesome camera quality super battery life thanks lot amazon,neutral
device charging take hour charge initiated return request let see new device work well,neutral
word,negative
good,neutral
nice mobile,neutral
battery performance could better ad removed,very negative
almost everything good except punch hole camera little big,negative
great battery life value money product,neutral
back panel loosedi want return replace itembut one respond amazon team,very negative
decent parent many chinese app pre installed better go samsung nokia additional cost,neutral
becomes hot back temperature rise week usage temperature problem remains forever,very negative
nice mobile good qualitycharging battery cappacity good phone cover charger good quality,neutral
everything fine product labelled made china amazon redmi cheating made india phone,very negative
mobile phone ok mi say phone made india redmi note back side phone show make chine,very negative
good color mobile camera quality good,neutral
well good deal price point like phone excepting camera,very negative
good pubg playerpeformance good superb,neutral
nice,neutral
great phone,neutral
nice phone look good amazon service slow gote mobile delivery day ridiculous,neutral
good product budget,very negative
nice smartphone 12000rs price mevery good looking producedand fast delivery,neutral
value money,very negative
good phone buy satisfied,very negative
reasnable prise got exiting frnds family,neutral
best segment phone compete price range,negative
best mobile price range also ir remote,neutral
wonderfull productbest marketvalue moneygreat battery backupexcellent mi layout mi,negative
good performance good battery life excellent processor price u easily choose note narzo 10a note9,neutral
phone excellent every expect love phone value money best phone range,negative
overall ok range wise camera third class compare realme nazro best option also low budget,negative
best phone good battery life good processor even help high tech game run soomthly without laggyness,neutral
good phone good battery backup battery life awesome camera lucky got phone salelove gujarat,neutral
good battery backupbest price,negative
camera video quality badvideo sinc audio,neutral
awesome mobile follow instagram detail naj zx zx ya,neutral
mobile working greatcamera goodprocesser goodbattery life goodoverall great performance,neutral
good qualityprocessor goodcamera quality bestbattery backup betterperformance best mi,positive
playing game time phone hanging,very negative
amazing phonebut depth sensor worst,very negative
nice phone,neutral
everything amazing camera qualitybattery lifedisplayall perfect price range,neutral
good product buy recommend go,very negative
good phone comparison price performance simply lovein phone using note9,very negative
best phone price daily usagesnot gamersavarege photography,positive
best phone prise issue pubg hope pubg issue clear fast new update,neutral
bad product like wish could get money back,very negative
nice phone good battery backup nice camera quality thanks amazon fir delivering one day,neutral
good phone price range,negative
nice phone budget segment good camera charging fast mentioned,neutral
bought day ago screen turn black alling phone hot charging like blast,very negative
best phone awesome camera quality totally satisfied best rate happy phone5 rating,positive
value money product,very negative
battery life excellent camera quality good,neutral
good product battery long also charged committed really nice phone love,neutral
made china phone made india written delivered product made china,neutral
best processer best product best everything beat comptiitor narzo mi love redmi india,positive
good product essy use milovegood gamingcamera quality bestlooking goodlightweight,very negative
loved,neutral
best mobile basic user cheap best good mobile bugget,positive
good qualitysmooth fast touchlong battery lifebest cameravalue money mi,neutral
mi best india met expectation price rangeit goid midrange mobile phone,positive
must buy phone powerful helio g85 processor good camera mp full hd display,neutral
incoming outgoing call dropping much sim issue work fine cellphone,very negative
super phone range loved camera good overall amazing phone thank amazon,neutral
1st thanks delivery boy phone awesome price range,negative
according price best product,very negative
gifted mother really like,very negative
good phone nice look,neutral
good,neutral
good,neutral
good,neutral
good,neutral
bought loved product suggested one time colleague,neutral
product ok head set pacage cp heaf set arraving head set cp,very negative
caluculator working properly u aluculate sreen show error caluculator responding,neutral
awesome mobile range used mobile 1month face problem pls buy mobile,very negative
good quality,neutral
overall good,very negative
good product,very negative
nice,neutral
camera quality good display also good 000very nice product opinion,neutral
liked phone phone made china like get mark,neutral
web site say made india label cell phone say made china diplomacy,very negative
normal quality quality expectedbut price range ok,negative
ultimate performancedesign beastexcellent camerasgood battery lifemagnificient price mi,negative
fast deliverynice designcamera quality goodbest soundcharging speed high,neutral
good product easy use mi lovegood gaminglooking goodlightweightcamera quality best,very negative
fine budget,neutral
good product essy use mi lovegood gaminglooking goodlightweightcamera quality best,very negative
received deliver erlier good service awesome product,very negative
battery life camera quality screen quality good must buy worth,neutral
awesome phone low budget battery performance good camera quality awesome back panel really nice,neutral
product good quality camera quality impressive one box headphone detected,neutral
fast charging actually fast take almost 2hr smooth performance good look phone go,neutral
average phone good price range go gb varient extra gb much,negative
got suddenly switched getting exactly day,neutral
battery worst using day charged phone getting heat half hour pls help,neutral
great deal r 14999awesomebossso nice,neutral
good product ver satisfied product camera awesome recommend phone,very negative
fast delivery enjoyed product,neutral
battery capacity high charging time take hour vary bad experience amazon,
worth money spent,neutral
overall best product,positive
display poor previous redmi note processing goodcamera like ok,negative
good one redmi speedy delievery amazon safe way thanks amazon,neutral
good mobile look nice performance better always prefer redmi friend mobile awesome,neutral
overall good product seem fast charge take hour min get full charge,very negative
good,neutral
worst quality ever used,
good mobile camera good good mobile,neutral
good decent camera back finish good plastic back smudge scratch proof,neutral
good amoled display big battery life superb camera hig quality game like pubg gta etc,neutral
range phone done great job,neutral
good normal use,neutral
sleek designpowerfull processorgood build qualityhigh battery perfomancepower packed mi,neutral
great phone love sound quality nice crispy clear loudness,neutral
nothing extraordinary like xiaomi phone value money,very negative
dikhta mst h back made china ka tag dekha k mood khrb ho gya ol front camera bhut bekar laga mko toh,neutral
taught get scammed got package opened phone box every component,very negative
nice,neutral
excellent,positive
worst product,
phone made china although good phone display great,neutral
nice mobile nice performance,neutral
look good batter also nice overall package look great,neutral
excellent value money,very negative
using one month camera good mgpixcel bateery performance little bit low,neutral
best mobile price segment love mobile much thank u amazon selling product,very negative
nice phone value money product battery life also nice time charge,neutral
camera good mobile network poor old lenovo phone charging speed faster,neutral
invoice packet missing,very negative
nice product,very negative
made china company cheating advertising telling made india much disappointed,very negative
bettry nicecamera primary camera super secondary camera atleast mb better screen nice,neutral
good product really nice worth money battery life super really loved phone awesome product,very negative
point notification light setting phone otherwise awesome,very negative
good touch paid working,neutral
nice productgood performance,neutral
satisfied phone feature good price,very negative
valuable money go purchasing ur game lover feel happy purchase product,very negative
quality phone,very negative
good product,very negative
nice product,very negative
battery life capacity phone awesome camera screen quality awesome,neutral
camera need update improvement good battery life mediocre performance,neutral
mobile camara problem picture quality good bad quality picture,very negative
best product price range,negative
look great one fla found camera quality par redmi note pro,neutral
finally got battery life superb camera pic click fast happy thanx amazon,neutral
love productthank u amazon,neutral
literally phone litt amazing price,very negative
buy phone,very negative
okay mobile,very negative
nice mobile,neutral
good phonecamera quality goodsmooth touchfinger print also nicedesigned nice mi,neutral
avg performance nothing like look new thank,neutral
pruduct made china clean master banned due privacy issue still phone even update,neutral
battery life good camera quality awesome fingerprint sensor facelock fast work,neutral
front camera quality bencharkremaining thing good,neutral
battery backup good camera quality excellent price pocket money,neutral
battery back good finger print work awsome camery quality super,neutral
work good camara battery performance good working good,neutral
nice screen 4gb costly,neutral
love phone good battery life long enjoy much,neutral
medium,neutral
camera poor,negative
superb phone price,very negative
good quality mobile,neutral
good one,very negative
sensor working properly day one provide rejected product worst service amazon,very negative
good batterygood cameragood screenvalues moneygood gaming capability mi,neutral
nice product good everything display osm camera quality good price,neutral
take hr fully charge battery drain fast touch screen confusing,neutral
nice,neutral
superb phone,very negative
7days usage say best using heavy user gamers le budget buy,very negative
good phone price warranty card device blast,very negative
mobile best monile want buy mobile inder 12k buy,very negative
best mobile 12k better choose another mobile could spend 12k,negative
phone good front camera good dont like thise phone,very negative
full ad one worst ui,very negative
good mobile phone normal use,neutral
cool product,neutral
excellent device downside front rear camera worth money u spent,neutral
battery good camera superb use google duo video calling voice calling low,neutral
product good receive sim card ejector made china,very negative
best mobile feature con poor camera,positive
nice,neutral
camera quality pan smooth phone,neutral
really like camera looking best camera phone buy one,very negative
budget smartphone right price,negative
battery life heating camera poor screen poor bad product ever waste money,
awesome phone first look awesome looking phone budget recommended,very negative
product good chosen arctic white colour product came colour light blue,very negative
super u buy without dought amazon delivery fast got phone day ta,neutral
awesome phone camera nice colour nice good,neutral
day battery normal usage good camera quality value money proposition,neutral
overall ok descent camera value money bit ok ok performance,negative
nice one screen full hd camra look charger good stamp device made china,neutral
superb mobile battery lifr small otherwise superb woth money valuable product,very negative
milovegood product easy usebest camerabest batteryi recomend friend,very negative
good performance good quality,neutral
nice product use,very negative
good mobile range,neutral
best phone pricegood performance nice look camera amazing note9 milove,positive
bill print good visible clear please send duplicate copy original bill,very negative
good gaming daily use without lag huge battery keep u day long mirocks,neutral
fast charge work take long time charge phone phone hang often opening apps,neutral
made china product apps chinese language unable disable trust worthy,neutral
good product,very negative
nice product,very negative
good product,very negative
good produced good service,neutral
screen size good jetty life also good,neutral
like product especially camera quality,very negative
good camera phone,neutral
fast delivery good quality camera awesome battery performance also good loved,neutral
phone excellent quality packaging poor box even damaged,neutral
battery awesomedisplay awesomecamera beastvalue money milove,very negative
phone complete package thank u amazon fo quick delivery n mi making beautiful product,very negative
product awesome amazone send china product made indiawhy amazone,very negative
nice,neutral
box doesnt contain ejection pin screen guard plss help,neutral
phtt haa mbil bhj amjhn n froud h mbil,very negative
made china store made india,neutral
superior quality,very negative
awesome mobcamera osm,very negative
think something wrong mobile mobile like given specification design,very negative
charging slow4 5hrs required full charging worst experience,
v good product delivery,very negative
mobile decent charging speed good take 5hrs charge enqble w charging fast,neutral
awesome product n fast delivery,very negative
battery performance display 5camera except night light,neutral
good product easy use milovebest mobile gamingbest battery backuplight weight,very negative
awesome really happy totally paisa wasool product,very negative
filthy product disappointed fake promise made,very negative
better performance good battery camera,neutral
nice product budget,very negative
good,neutral
average phone,neutral
phone looking nice camera average,neutral
back cover available box seems chinese forgotten place box,neutral
processor could bit better considering price range rest everything fine,very negative
nice product,very negative
value money good pubg game,very negative
best phone best price,positive
battery poor get warm charging also drain soon last even day,very negative
best budget,positive
nice,neutral
good,neutral
awesome smartphone want need product seller want give,very negative
nice product,very negative
best phone 15k camera low comparatively note 7pro better go note 9max,very negative
worst display ever local display provide phoneguys please dont buy phone,very negative
phone good camera good picture look like edited nice,neutral
range phone great except processor valuable g90 g90,negative
box sid plastic nometioni think people return product resale sale please,very negative
good,neutral
good advertising,neutral
sleek designscreen ratiogood refresh rategood battery liferam management mi,neutral
great product handy phonebattery backup also goodoverall performance good note9,neutral
made china,neutral
worst product,
battery bad take hour full charge battery backup satisfied,very negative
see minor lag camera quality upto mark every thing good,neutral
happy get redmi note mobile awesome mobile great feature,neutral
video quality mobile blare please help resolve charger made china pls help,neutral
smartphone good amazon delivered made china product disappointed,neutral
best mobile price slow chargingbut mi provide 22w support next update,very negative
phone battery life much good camera also much good value money,very negative
feature good phone one consider good product range,very negative
best pohone low price,positive
milovegood product easy useloved camerabest battery lifebest camera,very negative
mobile hanging,very negative
product awesome one thing working call recorder,very negative
excellent phone value segment delivery fast good experience,neutral
average,neutral
gd nice,neutral
average,neutral
great phone xiaomi price range,negative
supperb mobile durable speed fully satisfied value money,very negative
good front camera little bit bad battery screen quality fabulous,neutral
nice mobilebattery backup goodawesome camera quality,neutral
nice product,very negative
best phone best price,positive
affordable phone best feature current market reliable good looking smartphone,neutral
battery performance little unsatisfying charging fast mentioned,neutral
please amazon help return replace product return window closed day,neutral
good budget phone good camera good screen good battery good processor overall good,neutral
nice performance battery lifejust go buynew miui update also avalible,neutral
buy phone phone great later heating problem,very negative
camera average offered price brand full bug bloat ware add,very negative
excellent phone,very negative
excellent product,very negative
legging pubg sutaible gamingmy redmu note much better thisrest fine,very negative
weast money voice clear calling going call voice redeused mute,very negative
bought cost emi 2000x6 installment,neutral
feel awesome till pebble grey colour sign grey blue,very negative
like,neutral
super fast delivery catching point phone good working per expectation,neutral
product good gb hood u want space body quality also good,very negative
best productvalue moneygaming beastgreat batterynice camera mi,positive
always love mi mobile,neutral
phone good chinesse app bed many adv plsss update delete chine app,neutral
slightly awesome,neutral
additional phone cover additional screen guard paper,very negative
everythig superbfingerprint battery camera qualityvery,negative
get cheated company advertising okay never expect quality,neutral
build quality good camera average,neutral
overall good product point,very negative
go blindly using month everything look fine good,neutral
redmi note budgeted phone awsome camera quality gb gb ram good configuration,neutral
issue like camera night clear application working proper,neutral
awesome look hand feeling superb,neutral
nice product punch hole optimsed great processor g85 need upgrade really fast,very negative
battery best camera disappointing processor fast touch screen work smooth,neutral
phone good mom us still manages drain battery fast know,neutral
nice phone thanks mi teamsbut redmi note9 manufacturing made china,neutral
heat soon display good camera average sound quality awesome,neutral
good moblie value money camera quality awesome moblie packing quality poor,very negative
overall nice fingerprint sensor small bit camera nice battery also better,neutral
fast delivery original product amazon prime,very negative
display brightness lower,very negative
mobile price budget mobile thanks redmi,very negative
smooth display nice phone camera clarity osume must buy,very negative
great redmi note like phone great performance value money phone,neutral
display worstlook excellentcamera quality also best,positive
good,neutral
nice,neutral
good,neutral
nice good phone price,neutral
best gaminggood camerafingerprint fastbattery long life mi,positive
excellent battery life good camera smooth function gud mid budget phone,neutral
good,neutral
pathetic camera,negative
good,neutral
worth spend mobile,neutral
back portion built quality poor producing noise touching fingerprint sensor,very negative
awesome looking color battery backup nice high proseser good redmi note phone,neutral
love,neutral
working good,neutral
wht unknwn app system app list spyware something normal,neutral
buy product darshith etelgiven china set useles product,very negative
good value money,very negative
nice phone price awesome battery backup nice camera unlimited gb storage,neutral
product promoted make india phone say made china,very negative
battery massive good performance camera quality bit low gaming good,neutral
battery life good camera quality screen quality good beyond expectation,neutral
excellent smartphone reasonable price,very negative
best class product xiaomi make india made india,neutral
see netflix show buy redmi note phone support netflix app,very negative
front camera position like,neutral
delivered made china product,very negative
battry backup good hanging problm happy camera isnot better vivo,neutral
faulty color showing mobile switch,very negative
nice,neutral
amazing mobile,positive
nice phone,neutral
milove note 9 best product ever price segment always best comptiitor segment,positive
amzing camera segment good battery good processori give,neutral
working well,positive
searching budget mobile best choice loved,neutral
good phone camera everage realme pro camera better note9,neutral
mark camera quality poor look like 3rd class camera,neutral
nice product,very negative
product goodcolor artic white fabulous think price high,very negative
great phone feature contains frequent ad find option stop,neutral
value money excellent battery life camera quality also good iam satisfied,neutral
look vice good battery life good camera quality good value money perfect matching,neutral
invoice imei production found plz send gst invoice mobile imei,very negative
good product easy use milovebest cameragood battery lifelove gaming,very negative
overall good phone satisfied performance,negative
awesome phone loved camera quality battery life screen quality beautiful,neutral
super,neutral
dont waste money phone low quality process bad phone,very negative
front camera good,neutral
goodmymu best,positive
rear cam hell 13mp many wastefull game apps special china,neutral
dint buy thus phone redmi liar shipping made china phone,very negative
phone look good seeems like made india product need careful assurance,very negative
screen quality battery quality quite decent camera impressive,neutral
easy usecamera quality bestdesign goodlight weight mi,very negative
please dont buy heating mp camera hype many phone better,very negative
amazing mobile good camera display quality super,neutral
awesome mobile new nice colour full paisa vasool mobile,neutral
really good one price catagory tnq zo much amazon quick delivery,very negative
nice look excellent performance battery backup good outstanding product,positive
weight little otherwise product good heating issue battery draim anything,very negative
product really goodreasonable pricego iti using since month,very negative
excellent performance redmi,positive
good,neutral
good product,very negative
good product,very negative
good product,very negative
slim,very negative
buy third class camera quality zooming showing blurr image,neutral
like redmi mobile battery camera super real value4 money,neutral
give fast charger give normal charger phone,neutral
amazon delivery fast within 24hrs mobile delivered phn awesome,neutral
ok product,very negative
excellent product nice deal price tag 12k,very negative
exceptional battery life good design language accurate rear mounted fingerprint sensor mi,neutral
camera quality weekit 48mp camera camera work like 8mp camera,neutral
facing display issue sometimes green line diplay month purachasing,very negative
best mobile phone compared realme good photo charity fast charging heating issue,neutral
avery good battery life android mobile good quality camera quality screen quality,neutral
,very negative
camera quality fabulous fingerprint reader also good battery life strong,neutral
awsmm batter backup mayawsmm full displayawsmm look,neutral
awesome phone battery life good camera good,neutral
bad product,very negative
good product like battery life function,very negative
product expected display time becomes light seems defective,very negative
good gaming milovelooking goodbest battery backupbest camera,neutral
nice mobile good price value money,neutral
packege bad condition got delivery one day later scanning problem,very negative
waste money purchase product heat use minute,very negative
phone 2nd sale experience much bad phone hang week,very negative
thing great facing battery problem really serious problem,very negative
pro it nice phone nice camera nice sound phone colour beautiful,neutral
nice phonebest specification price rangeaffordablelong lasting,neutral
far good experience superb camera redmi providing headset,positive
nice,neutral
like,neutral
good,neutral
awasome,very negative
nice phone bought freind loved,neutral
everything nice,neutral
value money,very negative
1000rs price drope disappointed 15days lost 1k,very negative
awesome phone long battery life good picture quality,neutral
gud phone,very negative
bad,
slow feel like using gb ram phone dont buy,very negative
battery performance good also slow charging,neutral
thing notification light everything ok,negative
redmi note 4gb ram storage 48mp rear camera 13mp front cameragood samartphone,neutral
redmi note pro good quality battery life good front camera bad,neutral
worst phn ever seen used day biggest headache,very negative
selfie camera average rear good battery performance good,neutral
affordable phone price range display good smooth fast refresh rate,neutral
network problem sim card use note work signal strength vary week bad performance,very negative
nice,neutral
good price high mid range customer,negative
ok speed performance better price nice product,very negative
overall nice product,very negative
best phone till date best gift give ur loved one,positive
product good satisfied,very negative
mobile impressed made india feature well,neutral
awesome,very negative
nice best mobile incredible value go buy mobile also happy buyed,neutral
product awesomecam quality superthank amazon fast delivery,very negative
charging speed slow take much time full charge around 2hour minute,very negative
superb phone battery life super camera awesome phone made china symbol,neutral
battery life ok take time chargebest value moneyslim phone,negative
battery life good camera also good phone mini legging 1month,neutral
awsome worthy product,very negative
good,neutral
good product price,very negative
like,neutral
wifi hotspot issue mobile connecting computer laptop,neutral
bill item half cut invoice deatils properly seen,very negative
camera low light perform well,neutral
best quality cameralight weightlooks premiumbest gaming mi,positive
battery life good device good gamersnot good pubg,neutral
good product highly smooth perfomance mobile like mobile,very negative
camera good ram storage compared price good,neutral
really good smartphone budget segment really love much,very negative
design mobile slim weight low,very negative
phone dead le 1month even battery charging,very negative
best budget phone segment phone awesome miui update,very negative
best mobile,positive
nice product,very negative
lim injector,very negative
got made china product immediately change,very negative
design build quality awesome little bit disappointed battery,neutral
battery awesome rear camera look working,neutral
model awesomelycamera quality superbfast chargingsound,neutral
redmi note phone wi fi hotspot connected hp laptopsotherwise ok,very negative
buy mobile becoz camara screen quality worst also heavy weight,very negative
affordable,very negative
good product price point,very negative
nice mobile,neutral
camara goodperformance superbut battery suddenly discharge,negative
handle asphalt often pubg lagging,neutral
recieved used productsused product box,very negative
battery seems like mahdrains fast camera average,neutral
good much camera take second taking portrait photo front camera,neutral
nice smartphone best budget,neutral
slow performed low quality camera,very negative
like,neutral
awesome phone go,very negative
great performancecamera quality bestbattery backup goodmust buy mi,neutral
super,neutral
awesome phone veery happy phone bt redmi phne network slow,very negative
phone design good little heating issue,neutral
fav,very negative
bht acch,very negative
overall good camera quality fulfill f expectation,neutral
screen quality awesome sound superb eco friendly environment,neutral
back panel tight fingerprint sensor area short,very negative
good mobile,neutral
nice,neutral
good,neutral
good phone battery backup good camera good,neutral
good calling mic problem second time replacement also please careful,neutral
camera like mobile damaged sensor light problem working back panel fit,neutral
redmi note buy use heating good charge heating,very negative
battery good nice phone light weight price perfect product normal use,very negative
excellent performance battery pack camera good,positive
good productbest battery lifenice cameraeasy use mi,neutral
good,neutral
nice solid product,neutral
value money,very negative
excellent phonegood battery healthvalue money mi lover,very negative
quality camera decreased note,neutral
good,neutral
great phone lot feature delivered early thanks,neutral
satisfied performance best product rate,positive
looking awesome feature also good wide angle etc,neutral
rounder best phone 13k thanks amazon,positive
amazing device mi great price loved camera display,positive
admiring first say redmi note amazing android version11,very negative
chief price good product,very negative
phone good charge slowly,neutral
mobile superb,neutral
